Sample Index,Warnings,Timeline,Prediction
9043,ph: 6.364098015 < 6.5; Hardness: 203.5731179 < 300; Conductivity: 547.7838479 < 800; Trihalomethanes: 70.88179705 < 80; Turbidity: 4.481729563 < 5,2023-Nov,Recyclable
348,Hardness: 157.7004811 < 300; Conductivity: 498.6508327 < 800; Trihalomethanes: 52.02874105 < 80; Turbidity: 3.776040837 < 5,2023-Nov,Recyclable
1932,Hardness: 212.483172 < 300; Conductivity: 435.2829807 < 800; Trihalomethanes: 75.60097955 < 80; Turbidity: 2.959153823 < 5,2023-Nov,Recyclable
5267,Hardness: 228.8542872 < 300; Sulfate: 191.6364743 < 250; Conductivity: 479.2417871 < 800; Trihalomethanes: 66.7324582 < 80; Turbidity: 4.340808677 < 5,2023-Nov,Recyclable
5300,Hardness: 167.6423359 < 300; Conductivity: 419.5002303 < 800; Trihalomethanes: 60.36635846 < 80; Turbidity: 2.63192187 < 5,2023-Nov,Recyclable
9175,Hardness: 216.6650696 < 300; Conductivity: 384.5576352 < 800; Trihalomethanes: 53.33314416 < 80; Turbidity: 4.085935083 < 5,2023-Nov,Recyclable
6531,Hardness: 191.513273 < 300; Conductivity: 501.2942611 < 800; Turbidity: 3.880608968 < 5,2023-Nov,Recyclable
4590,Hardness: 213.0737287 < 300; Conductivity: 359.4766322 < 800; Turbidity: 3.320841689 < 5,2023-Nov,Recyclable
7614,Hardness: 210.0459788 < 300; Conductivity: 489.7075909 < 800; Trihalomethanes: 68.9954913 < 80; Turbidity: 2.941179981 < 5,2023-Nov,Recyclable
3123,Hardness: 232.9432383 < 300; Conductivity: 400.5176612 < 800; Trihalomethanes: 69.72391203 < 80; Turbidity: 3.399725616 < 5,2023-Nov,Recyclable
7764,Hardness: 219.8902808 < 300; Conductivity: 384.5387765 < 800; Trihalomethanes: 8.635785847 < 80; Turbidity: 3.966434271 < 5,2023-Nov,Recyclable
3174,Hardness: 198.2862684 < 300; Conductivity: 430.9350093 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.758179651 < 5,2023-Nov,Recyclable
6821,ph: 5.39535403 < 6.5; Hardness: 232.4985444 < 300; Conductivity: 403.6771622 < 800; Trihalomethanes: 55.48671078 < 80; Turbidity: 3.547223154 < 5,2023-Nov,Recyclable
3911,Hardness: 188.4215304 < 300; Conductivity: 399.1234317 < 800; Trihalomethanes: 69.6391813 < 80; Turbidity: 3.931137311 < 5,2023-Nov,Recyclable
4606,Hardness: 231.277213 < 300; Conductivity: 496.8216314 < 800,2023-Nov,Recyclable
6349,Hardness: 176.2657066 < 300; Conductivity: 344.4267056 < 800; Turbidity: 4.318179264 < 5,2023-Nov,Recyclable
9620,Hardness: 196.5293877 < 300; Conductivity: 322.480111 < 800; Trihalomethanes: 51.06894517 < 80; Turbidity: 4.615495329 < 5,2023-Nov,Recyclable
379,Hardness: 73.49223369 < 300; Conductivity: 458.6772315 < 800; Trihalomethanes: 50.85247034 < 80; Turbidity: 3.486646409 < 5,2023-Nov,Recyclable
2379,Hardness: 179.0458381 < 300; Conductivity: 571.5755053 < 800; Turbidity: 3.266028512 < 5,2023-Nov,Recyclable
2032,Hardness: 146.0553835 < 300; Conductivity: 474.0077155 < 800; Trihalomethanes: 54.12734215 < 80; Turbidity: 3.794055433 < 5,2023-Nov,Recyclable
4441,Hardness: 201.4185025 < 300; Conductivity: 338.3851996 < 800; Trihalomethanes: 65.95383219 < 80; Turbidity: 3.573663599 < 5,2023-Nov,Recyclable
9369,Hardness: 186.64524 < 300; Conductivity: 461.5568513 < 800; Turbidity: 4.86655857 < 5,2023-Nov,Recyclable
788,Hardness: 182.9097278 < 300; Conductivity: 573.3304971 < 800; Trihalomethanes: 45.90678242 < 80; Turbidity: 3.975571849 < 5,2023-Nov,Recyclable
4520,Hardness: 201.3691259 < 300; Conductivity: 292.0155641 < 800; Trihalomethanes: 63.39145796 < 80; Turbidity: 3.614181958 < 5,2023-Nov,Recyclable
2372,Hardness: 244.2490458 < 300; Conductivity: 418.6196001 < 800; Trihalomethanes: 56.46415749 < 80; Turbidity: 4.709402885 < 5,2023-Nov,Recyclable
777,Hardness: 233.7279746 < 300; Conductivity: 258.880209 < 800; Trihalomethanes: 41.9304389 < 80; Turbidity: 4.041445671 < 5,2023-Nov,Recyclable
8755,Hardness: 163.7135442 < 300; Conductivity: 351.6386073 < 800; Trihalomethanes: 78.32662909 < 80; Turbidity: 4.882284411 < 5,2023-Nov,Recyclable
2908,Hardness: 239.7579288 < 300; Conductivity: 481.9799344 < 800; Trihalomethanes: 78.80137124 < 80; Turbidity: 4.742163226 < 5,2023-Nov,Recyclable
8387,Hardness: 195.8801849 < 300; Conductivity: 404.6253039 < 800; Trihalomethanes: 75.36561819 < 80; Turbidity: 4.054167878 < 5,2023-Nov,Recyclable
2012,Hardness: 281.5942349 < 300; Conductivity: 422.3182271 < 800; Trihalomethanes: 64.0705476 < 80; Turbidity: 2.959684621 < 5,2023-Nov,Recyclable
1184,Hardness: 201.6699331 < 300; Conductivity: 346.8604045 < 800; Trihalomethanes: 61.20546989 < 80; Turbidity: 3.38629429 < 5,2023-Nov,Recyclable
7041,Hardness: 98.07978336 < 300; Conductivity: 505.6898986 < 800; Turbidity: 4.285454154 < 5,2023-Nov,Recyclable
1585,Hardness: 163.9272419 < 300; Conductivity: 366.3795436 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 4.816347767 < 5,2023-Nov,Recyclable
3395,Hardness: 191.5854585 < 300; Conductivity: 418.8067136 < 800; Trihalomethanes: 78.27641095 < 80; Turbidity: 4.799040331 < 5,2023-Nov,Recyclable
5718,ph: 4.737993308 < 6.5; Hardness: 145.54972 < 300; Conductivity: 459.1382588 < 800; Trihalomethanes: 52.65398954 < 80; Turbidity: 4.537464228 < 5,2023-Nov,Recyclable
2813,Hardness: 180.817722 < 300; Conductivity: 480.8785436 < 800; Trihalomethanes: 61.52068662 < 80; Turbidity: 4.178959772 < 5,2023-Nov,Recyclable
9780,ph: 4.981825263 < 6.5; Hardness: 218.08471 < 300; Conductivity: 473.2419863 < 800; Trihalomethanes: 73.28179393 < 80,2023-Nov,Recyclable
6083,ph: 6.19273358 < 6.5; Hardness: 152.0182844 < 300; Conductivity: 471.0852538 < 800; Trihalomethanes: 57.91290634 < 80; Turbidity: 3.396943071 < 5,2023-Nov,Recyclable
6330,Hardness: 145.156083 < 300; Conductivity: 605.6205063 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 2.998140285 < 5,2023-Nov,Recyclable
3888,Hardness: 185.8145689 < 300; Conductivity: 490.9467791 < 800; Trihalomethanes: 51.95950017 < 80; Turbidity: 4.08084598 < 5,2023-Nov,Recyclable
3327,ph: 5.101454345 < 6.5; Hardness: 207.935357 < 300; Conductivity: 427.9404581 < 800; Trihalomethanes: 61.45058873 < 80; Turbidity: 3.738375958 < 5,2023-Nov,Recyclable
6143,Hardness: 215.0320938 < 300; Conductivity: 426.2409939 < 800; Trihalomethanes: 55.4647965 < 80; Turbidity: 3.855757728 < 5,2023-Nov,Recyclable
1588,Hardness: 216.6470682 < 300; Conductivity: 343.9724054 < 800; Trihalomethanes: 65.61470498 < 80; Turbidity: 4.677920641 < 5,2023-Nov,Recyclable
5312,Hardness: 179.5714256 < 300; Conductivity: 590.1052771 < 800; Turbidity: 3.909567967 < 5,2023-Nov,Recyclable
2029,Hardness: 223.23225 < 300; Conductivity: 481.3417739 < 800; Trihalomethanes: 62.13428073 < 80; Turbidity: 4.257805108 < 5,2023-Nov,Recyclable
5274,ph: 5.402685041 < 6.5; Hardness: 288.1594336 < 300; Chloramines: 3.646452564 < 4; Conductivity: 447.0433716 < 800; Trihalomethanes: 49.46188095 < 80; Turbidity: 3.355842476 < 5,2023-Nov,Recyclable
5301,Hardness: 178.6952432 < 300; Conductivity: 388.1560904 < 800; Trihalomethanes: 73.6949595 < 80; Turbidity: 3.312448089 < 5,2023-Dec,Recyclable
4299,Hardness: 214.1997729 < 300; Conductivity: 402.9475091 < 800; Trihalomethanes: 72.87548538 < 80; Turbidity: 3.560146406 < 5,2023-Dec,Recyclable
5322,Hardness: 216.6372334 < 300; Conductivity: 302.1782477 < 800; Trihalomethanes: 67.67463554 < 80; Turbidity: 3.966613048 < 5,2023-Dec,Recyclable
8956,ph: 6.257983468 < 6.5; Hardness: 279.0715543 < 300; Conductivity: 497.5579083 < 800; Trihalomethanes: 78.9721959 < 80; Turbidity: 3.516119904 < 5,2023-Dec,Recyclable
7514,ph: 5.141227886 < 6.5; Hardness: 230.5358734 < 300; Conductivity: 402.4770379 < 800; Trihalomethanes: 77.5512873 < 80; Turbidity: 4.791115982 < 5,2023-Dec,Recyclable
5088,Hardness: 182.4259026 < 300; Conductivity: 383.9238314 < 800; Trihalomethanes: 76.44628596 < 80; Turbidity: 4.762436525 < 5,2023-Dec,Recyclable
9513,Hardness: 212.9513198 < 300; Conductivity: 325.7639613 < 800; Trihalomethanes: 65.1419875 < 80; Turbidity: 4.970722995 < 5,2023-Dec,Recyclable
9197,ph: 4.012435559 < 6.5; Hardness: 138.5133637 < 300; Conductivity: 426.1454345 < 800; Trihalomethanes: 48.40413548 < 80; Turbidity: 3.390682134 < 5,2023-Dec,Recyclable
2425,Hardness: 185.5676184 < 300; Conductivity: 314.4258339 < 800; Trihalomethanes: 59.87160947 < 80,2023-Dec,Recyclable
9616,Hardness: 207.948377 < 300; Conductivity: 445.0065956 < 800; Trihalomethanes: 78.57810939 < 80; Turbidity: 4.434113217 < 5,2023-Dec,Recyclable
5777,Hardness: 211.4408888 < 300; Conductivity: 476.2670871 < 800; Trihalomethanes: 66.36517081 < 80; Turbidity: 3.658914193 < 5,2023-Dec,Recyclable
3124,Hardness: 233.7615788 < 300; Conductivity: 520.285094 < 800; Trihalomethanes: 60.34389091 < 80; Turbidity: 4.683334813 < 5,2023-Dec,Recyclable
7759,Hardness: 223.8119811 < 300; Conductivity: 386.1995532 < 800; Trihalomethanes: 68.17151046 < 80; Turbidity: 4.669997288 < 5,2023-Dec,Recyclable
1520,Hardness: 214.7257042 < 300; Conductivity: 539.0065207 < 800; Trihalomethanes: 62.25962323 < 80; Turbidity: 3.589251634 < 5,2023-Dec,Recyclable
2355,Hardness: 182.4476973 < 300; Conductivity: 307.4333027 < 800; Trihalomethanes: 49.89534186 < 80; Turbidity: 4.59634734 < 5,2023-Dec,Recyclable
9509,Hardness: 204.3197868 < 300; Conductivity: 312.0367518 < 800; Trihalomethanes: 69.45121369 < 80; Turbidity: 3.858826075 < 5,2023-Dec,Recyclable
5009,Hardness: 231.7941458 < 300; Conductivity: 442.9774498 < 800; Trihalomethanes: 61.72371505 < 80; Turbidity: 3.327309895 < 5,2023-Dec,Recyclable
6870,Hardness: 232.7623034 < 300; Conductivity: 412.7696087 < 800; Trihalomethanes: 62.41016833 < 80; Turbidity: 4.671543831 < 5,2023-Dec,Recyclable
7769,ph: 4.466349428 < 6.5; Hardness: 169.6063014 < 300; Conductivity: 437.2787006 < 800; Turbidity: 3.415766484 < 5,2023-Dec,Recyclable
8404,ph: 5.944656179 < 6.5; Hardness: 179.8106162 < 300; Conductivity: 415.3784243 < 800; Turbidity: 2.642169067 < 5,2023-Dec,Recyclable
4183,Hardness: 207.6478889 < 300; Conductivity: 447.0243627 < 800; Trihalomethanes: 30.90986603 < 80; Turbidity: 2.543730717 < 5,2023-Dec,Recyclable
2798,ph: 4.238282525 < 6.5; Hardness: 134.8895096 < 300; Conductivity: 402.4271738 < 800; Turbidity: 3.787425889 < 5,2023-Dec,Recyclable
1492,Hardness: 195.8272127 < 300; Conductivity: 514.9259969 < 800; Turbidity: 2.087080217 < 5,2023-Dec,Recyclable
1179,ph: 5.470802484 < 6.5; Hardness: 213.1604785 < 300; Conductivity: 317.9484586 < 800; Trihalomethanes: 49.64245119 < 80; Turbidity: 2.962852429 < 5,2023-Dec,Recyclable
7304,Hardness: 118.9177395 < 300; Conductivity: 579.3431314 < 800; Trihalomethanes: 72.52454892 < 80; Turbidity: 3.690374201 < 5,2023-Dec,Recyclable
9802,Hardness: 97.265553 < 300; Chloramines: 3.19128491 < 4; Conductivity: 502.4461131 < 800; Turbidity: 4.528879452 < 5,2023-Dec,Recyclable
8003,ph: 6.285205824 < 6.5; Hardness: 192.0873538 < 300; Conductivity: 490.2334207 < 800; Trihalomethanes: 58.20421854 < 80; Turbidity: 3.224192275 < 5,2023-Dec,Recyclable
338,ph: 5.500186641 < 6.5; Hardness: 254.672705 < 300; Conductivity: 469.795375 < 800; Trihalomethanes: 60.04586666 < 80; Turbidity: 4.178478951 < 5,2023-Dec,Recyclable
9160,Hardness: 207.662046 < 300; Conductivity: 482.0655658 < 800; Trihalomethanes: 78.23647603 < 80; Turbidity: 3.755387754 < 5,2023-Dec,Recyclable
8280,ph: 5.545745549 < 6.5; Hardness: 212.0832128 < 300; Conductivity: 483.482949 < 800; Trihalomethanes: 76.74162291 < 80; Turbidity: 4.483674514 < 5,2023-Dec,Recyclable
2828,Hardness: 170.328172 < 300; Conductivity: 544.0110745 < 800; Trihalomethanes: 77.22700303 < 80; Turbidity: 3.386362672 < 5,2023-Dec,Recyclable
4189,ph: 4.971023796 < 6.5; Hardness: 162.5096809 < 300; Conductivity: 337.8229585 < 800; Trihalomethanes: 65.52017316 < 80; Turbidity: 2.907504485 < 5,2023-Dec,Recyclable
8986,Hardness: 222.0789346 < 300; Conductivity: 460.5970222 < 800; Trihalomethanes: 72.62110938 < 80; Turbidity: 4.260040475 < 5,2023-Dec,Recyclable
4136,Hardness: 221.3881609 < 300; Conductivity: 507.9373618 < 800; Trihalomethanes: 41.23610555 < 80; Turbidity: 3.484427451 < 5,2023-Dec,Recyclable
349,Hardness: 174.1205843 < 300; Conductivity: 497.0192345 < 800; Trihalomethanes: 46.21319792 < 80; Turbidity: 3.756391707 < 5,2023-Dec,Recyclable
2446,Hardness: 184.5574343 < 300; Conductivity: 317.5833671 < 800; Trihalomethanes: 51.05228749 < 80,2023-Dec,Recyclable
2841,Hardness: 225.4927928 < 300; Conductivity: 341.0749246 < 800; Trihalomethanes: 55.89391551 < 80; Turbidity: 2.939593472 < 5,2023-Dec,Recyclable
9745,Hardness: 202.9037912 < 300; Conductivity: 405.025161 < 800; Trihalomethanes: 74.66456221 < 80; Turbidity: 2.282130999 < 5,2023-Dec,Recyclable
4064,ph: 6.369909688 < 6.5; Hardness: 138.0536695 < 300; Conductivity: 448.260776 < 800; Trihalomethanes: 31.71256063 < 80; Turbidity: 3.021939181 < 5,2023-Dec,Recyclable
9329,Hardness: 233.7599395 < 300; Conductivity: 401.831105 < 800; Trihalomethanes: 73.10537967 < 80; Turbidity: 4.579625273 < 5,2023-Dec,Recyclable
5567,Hardness: 185.354986 < 300; Conductivity: 435.7384907 < 800; Trihalomethanes: 75.12139764 < 80; Turbidity: 2.161925254 < 5,2023-Dec,Recyclable
8123,ph: 4.936638111 < 6.5; Hardness: 211.4465535 < 300; Conductivity: 388.4515977 < 800; Turbidity: 4.014521132 < 5,2023-Dec,Recyclable
2327,Hardness: 227.0000192 < 300; Conductivity: 332.0688251 < 800; Trihalomethanes: 28.6829518 < 80; Turbidity: 3.880576017 < 5,2023-Dec,Recyclable
2028,Hardness: 203.3962271 < 300; Conductivity: 424.3287402 < 800; Trihalomethanes: 48.41672504 < 80; Turbidity: 3.612260192 < 5,2023-Dec,Recyclable
4812,Hardness: 223.8926353 < 300; Conductivity: 493.7724232 < 800; Turbidity: 3.006930693 < 5,2023-Dec,Recyclable
8886,Hardness: 179.4262909 < 300; Conductivity: 589.8808977 < 800; Turbidity: 4.377784917 < 5,2023-Dec,Recyclable
8031,ph: 6.069110037 < 6.5; Hardness: 205.9903961 < 300; Conductivity: 380.5666182 < 800; Trihalomethanes: 68.7183983 < 80; Turbidity: 4.085242792 < 5,2023-Dec,Recyclable
9619,Hardness: 214.3234151 < 300; Conductivity: 321.3732931 < 800; Trihalomethanes: 58.160274 < 80; Turbidity: 3.382115599 < 5,2023-Dec,Recyclable
388,ph: 6.448931033 < 6.5; Hardness: 240.244771 < 300; Conductivity: 473.7513016 < 800; Turbidity: 3.622195522 < 5,2023-Dec,Recyclable
8275,Hardness: 222.4012627 < 300; Conductivity: 395.7851719 < 800; Trihalomethanes: 79.51875734 < 80; Turbidity: 3.966406543 < 5,2023-Dec,Recyclable
9823,Hardness: 213.3617932 < 300; Conductivity: 543.1061103 < 800; Turbidity: 4.156799032 < 5,2023-Dec,Recyclable
2784,Hardness: 190.3372799 < 300; Conductivity: 484.6087111 < 800; Turbidity: 2.743890222 < 5,2023-Dec,Recyclable
6333,Hardness: 173.4894826 < 300; Conductivity: 374.2745491 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 4.456789242 < 5,2023-Dec,Recyclable
1070,Hardness: 192.2541619 < 300; Conductivity: 397.2628257 < 800; Trihalomethanes: 45.98162418 < 80; Turbidity: 4.344804944 < 5,2023-Dec,Recyclable
8644,Hardness: 176.3260304 < 300; Conductivity: 344.4301541 < 800; Turbidity: 4.836519186 < 5,2023-Dec,Recyclable
2397,Hardness: 190.4619173 < 300; Conductivity: 524.4659995 < 800; Trihalomethanes: 79.5555931 < 80; Turbidity: 4.099168691 < 5,2023-Dec,Recyclable
3765,Hardness: 195.6461402 < 300; Conductivity: 321.8383742 < 800; Trihalomethanes: 72.54333881 < 80; Turbidity: 3.341098303 < 5,2023-Dec,Recyclable
7858,Hardness: 165.7560025 < 300; Conductivity: 534.625368 < 800; Trihalomethanes: 60.11755768 < 80; Turbidity: 4.602025551 < 5,2023-Dec,Recyclable
7980,Hardness: 211.9217182 < 300; Conductivity: 457.3936669 < 800; Trihalomethanes: 43.6699748 < 80; Turbidity: 3.195369138 < 5,2023-Dec,Recyclable
7644,Hardness: 204.8956475 < 300; Conductivity: 346.4224619 < 800,2023-Dec,Recyclable
9042,ph: 6.47274198 < 6.5; Hardness: 246.7188207 < 300; Conductivity: 527.2959797 < 800; Trihalomethanes: 61.9873334 < 80; Turbidity: 3.341424956 < 5,2023-Dec,Recyclable
1496,Hardness: 153.8097827 < 300; Conductivity: 297.6758766 < 800; Trihalomethanes: 73.6887424 < 80; Turbidity: 3.198879005 < 5,2023-Dec,Recyclable
1084,Hardness: 168.0989354 < 300; Conductivity: 419.173312 < 800; Trihalomethanes: 59.88736706 < 80; Turbidity: 2.460464867 < 5,2023-Dec,Recyclable
1941,Hardness: 188.9978501 < 300; Conductivity: 523.0526626 < 800; Trihalomethanes: 57.28576319 < 80; Turbidity: 4.896625908 < 5,2024-Jan,Recyclable
2846,Hardness: 179.5602904 < 300; Conductivity: 435.5738878 < 800; Trihalomethanes: 79.39400835 < 80; Turbidity: 3.96625851 < 5,2024-Jan,Recyclable
1970,Hardness: 187.6663787 < 300; Conductivity: 390.4268891 < 800; Turbidity: 3.824428039 < 5,2024-Jan,Recyclable
9138,Hardness: 174.0782192 < 300; Conductivity: 434.7929795 < 800; Turbidity: 4.682323712 < 5,2024-Jan,Recyclable
9969,ph: 5.517646435 < 6.5; Hardness: 230.1254469 < 300; Conductivity: 554.133681 < 800; Trihalomethanes: 54.55007273 < 80; Turbidity: 3.816273658 < 5,2024-Jan,Recyclable
2817,Hardness: 195.5395359 < 300; Conductivity: 588.6991934 < 800; Trihalomethanes: 70.79303618 < 80; Turbidity: 4.723230706 < 5,2024-Jan,Recyclable
3711,ph: 5.108920135 < 6.5; Hardness: 189.4094755 < 300; Conductivity: 334.241975 < 800; Trihalomethanes: 49.9094353 < 80,2024-Jan,Recyclable
9057,Hardness: 225.2547561 < 300; Conductivity: 386.4481467 < 800; Trihalomethanes: 59.59275981 < 80; Turbidity: 3.726062619 < 5,2024-Jan,Recyclable
1590,Hardness: 179.3023814 < 300; Conductivity: 471.7831534 < 800; Trihalomethanes: 66.16343924 < 80; Turbidity: 3.01336084 < 5,2024-Jan,Recyclable
5817,Hardness: 224.3963321 < 300; Chloramines: 3.506234853 < 4; Conductivity: 382.5268096 < 800; Trihalomethanes: 63.75968519 < 80; Turbidity: 3.276850274 < 5,2024-Jan,Recyclable
9126,Hardness: 218.6206201 < 300; Conductivity: 376.9117164 < 800; Trihalomethanes: 60.39218153 < 80; Turbidity: 4.761090932 < 5,2024-Jan,Recyclable
4380,Hardness: 205.1741616 < 300; Conductivity: 449.8633947 < 800; Trihalomethanes: 55.77838301 < 80; Turbidity: 4.264827528 < 5,2024-Jan,Recyclable
8119,Hardness: 162.7276263 < 300; Conductivity: 463.2980964 < 800; Trihalomethanes: 60.8950647 < 80; Turbidity: 4.266998059 < 5,2024-Jan,Recyclable
3308,Hardness: 262.5165352 < 300; Sulfate: 241.0942502 < 250; Conductivity: 493.5224341 < 800; Trihalomethanes: 46.6969763 < 80,2024-Jan,Recyclable
4927,Hardness: 226.8717204 < 300; Conductivity: 394.715123 < 800; Trihalomethanes: 75.22477509 < 80; Turbidity: 4.515081116 < 5,2024-Jan,Recyclable
4008,ph: 5.984367186 < 6.5; Hardness: 167.3269719 < 300; Conductivity: 352.5364332 < 800; Trihalomethanes: 66.63303601 < 80; Turbidity: 2.639310624 < 5,2024-Jan,Recyclable
8879,Hardness: 194.662822 < 300; Conductivity: 327.8504011 < 800; Trihalomethanes: 78.83875099 < 80; Turbidity: 2.388327528 < 5,2024-Jan,Recyclable
5279,Hardness: 208.5881182 < 300; Conductivity: 269.1725767 < 800; Trihalomethanes: 56.81124037 < 80; Turbidity: 3.260382071 < 5,2024-Jan,Recyclable
863,Hardness: 230.3357076 < 300; Conductivity: 492.8503914 < 800; Trihalomethanes: 74.06865816 < 80; Turbidity: 4.179187128 < 5,2024-Jan,Recyclable
1567,Hardness: 187.0432834 < 300; Conductivity: 443.8433994 < 800; Trihalomethanes: 74.10818032 < 80; Turbidity: 3.498716819 < 5,2024-Jan,Recyclable
4868,Hardness: 211.3304065 < 300; Conductivity: 476.3530439 < 800; Trihalomethanes: 66.81588752 < 80; Turbidity: 3.072707905 < 5,2024-Jan,Recyclable
8078,ph: 5.326363523 < 6.5; Hardness: 182.8831278 < 300; Conductivity: 597.0353177 < 800; Trihalomethanes: 78.72676406 < 80; Turbidity: 4.47571125 < 5,2024-Jan,Recyclable
8316,Hardness: 258.7794726 < 300; Conductivity: 352.5260904 < 800; Trihalomethanes: 58.88494102 < 80,2024-Jan,Recyclable
9401,ph: 6.32648038 < 6.5; Hardness: 218.554835 < 300; Conductivity: 382.5424376 < 800; Trihalomethanes: 54.11491093 < 80; Turbidity: 3.793358767 < 5,2024-Jan,Recyclable
9502,Hardness: 203.5686309 < 300; Conductivity: 527.9157753 < 800; Trihalomethanes: 60.47976077 < 80; Turbidity: 3.795724821 < 5,2024-Jan,Recyclable
8673,Hardness: 183.7290383 < 300; Conductivity: 295.4238111 < 800; Trihalomethanes: 62.62822152 < 80; Turbidity: 3.791228098 < 5,2024-Jan,Recyclable
7276,Hardness: 233.9312088 < 300; Conductivity: 401.9889613 < 800; Trihalomethanes: 73.07503355 < 80; Turbidity: 4.645689292 < 5,2024-Jan,Recyclable
1212,Hardness: 226.2708237 < 300; Conductivity: 392.5582049 < 800; Trihalomethanes: 50.28639473 < 80; Turbidity: 4.516869764 < 5,2024-Jan,Recyclable
6979,ph: 3.509822199 < 6.5; Hardness: 179.7214161 < 300; Conductivity: 538.033787 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.184711684 < 5,2024-Jan,Recyclable
3432,Hardness: 152.4744036 < 300; Conductivity: 463.495364 < 800; Trihalomethanes: 61.07342555 < 80,2024-Jan,Recyclable
6528,Hardness: 225.6900312 < 300; Conductivity: 472.0036022 < 800; Trihalomethanes: 54.86530133 < 80; Turbidity: 3.43529416 < 5,2024-Jan,Recyclable
6933,Hardness: 218.2590163 < 300; Conductivity: 382.9088232 < 800; Trihalomethanes: 54.27800293 < 80; Turbidity: 3.846616852 < 5,2024-Jan,Recyclable
3306,Hardness: 260.4181527 < 300; Conductivity: 607.5078312 < 800; Trihalomethanes: 51.28634992 < 80; Turbidity: 4.159660452 < 5,2024-Jan,Recyclable
